energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,type,uri
0.978,0.356,117.906,0.0727,0.0261,1.09e-05,4,0.47,7,210133,-5.399,0.503,1,audio_features,spotify:track:7lmeHLHBe4nmXzuXc0HDjk
0.968,0.423,125.04,0.0396,0.000248,8.28e-06,4,0.541,0,311813,-4.129,0.505,1,audio_features,spotify:track:3sHH7lklbfpcraDDvYnjo7
0.982,0.204,143.772,0.168,0.000237,0.000294,4,0.354,4,252613,-3.026,0.194,0,audio_features,spotify:track:61mWefnWQOLf90gepjOCb3
0.953,0.357,120.013,0.0989,0.000201,0.0241,4,0.446,5,153773,-2.268,0.232,0,audio_features,spotify:track:0Xmbtw7NhNiDnL4BWy5wDh
0.716,0.0786,92.721,0.0326,0.000272,0.00123,4,0.379,4,279333,-4.312,0.239,1,audio_features,spotify:track:33AxY0QUitvte6JV6B6uLE
0.955,0.207,126.009,0.154,0.000989,0.0133,4,0.602,6,273194,-4.888,0.193,1,audio_features,spotify:track:5QLH7zAdcAJLgR25gtvtoK
0.974,0.886,134.724,0.171,0.0177,5.44e-06,4,0.291,6,278600,-2.997,0.348,0,audio_features,spotify:track:6wqJeItl3Vc3az4ZicSQAB
0.959,0.0888,144.396,0.256,0.0319,0.0,4,0.428,6,249133,-3.727,0.262,1,audio_features,spotify:track:5wBaNy59nK8hJnx8AB2zRe
0.965,0.0978,138.035,0.0723,0.000123,9.87e-06,4,0.506,7,229773,-3.665,0.588,1,audio_features,spotify:track:6WaYiQUPel70HUaCZj5eND
0.871,0.345,123.529,0.0912,0.00408,0.00168,4,0.357,2,327747,-6.033,0.339,0,audio_features,spotify:track:7x86D0wH2PrWgSLz8Wtnzf
0.988,0.507,175.905,0.165,7.86e-05,0.0344,4,0.397,10,241080,-3.53,0.143,0,audio_features,spotify:track:4GFGnWzqjt28O9t8JAO2eF
0.995,0.345,120.003,0.141,2.52e-06,0.0096,1,0.463,8,248213,-3.402,0.0622,1,audio_features,spotify:track:4JM2NfRcxtUw6dmgKM5bwn
0.983,0.516,110.005,0.0998,1.52e-05,0.000657,4,0.521,7,300493,-3.994,0.12,0,audio_features,spotify:track:1OaNPfYZ465r5INNSKOCKy
0.989,0.143,194.917,0.179,1.1e-05,0.00184,3,0.316,9,274827,-3.775,0.128,1,audio_features,spotify:track:6ikcUdBnl1jiAcJzKKw05n
0.99,0.0797,119.492,0.217,4.54e-06,0.0391,4,0.473,8,212467,-3.537,0.0371,1,audio_features,spotify:track:725psKOmvjhV8lZ5X1YJ4o
0.933,0.112,143.194,0.0526,0.00134,0.0529,4,0.473,7,477440,-5.513,0.0515,1,audio_features,spotify:track:3DIHtSrfsww1llW0aoRQtl
0.959,0.707,155.01,0.0525,5.36e-05,6.54e-06,4,0.426,0,242680,-4.95,0.372,1,audio_features,spotify:track:4U9BOwX61f1TCXdukPa2ub
0.948,0.221,99.988,0.106,1.91e-05,0.00117,4,0.476,6,214280,-5.489,0.303,1,audio_features,spotify:track:224KDhjlE8K0OeXlQI7vXZ
0.989,0.623,87.442,0.241,4.63e-05,2.51e-05,4,0.433,6,189600,-3.694,0.508,1,audio_features,spotify:track:7LsAld1wdZSVk7gvtY1S94
0.972,0.0758,129.995,0.0798,2.15e-05,0.733,4,0.535,1,228448,-4.146,0.251,1,audio_features,spotify:track:0OiqmkoWLbaq2S7rvlwPSF
0.97,0.0871,106.558,0.116,0.000683,0.136,4,0.499,0,340132,-2.838,0.0506,1,audio_features,spotify:track:6vAQtUlYrzolE6SS9QCTs5
0.975,0.0927,74.994,0.111,2.63e-05,0.0,4,0.391,10,214399,-4.292,0.233,0,audio_features,spotify:track:6g7vndAmUE7X1jcLR9HZSy
0.936,0.0661,82.006,0.138,8.84e-05,0.000328,4,0.465,6,257800,-5.05,0.461,1,audio_features,spotify:track:527rOHTuKjeF5vpF0zkr9S
0.955,0.368,97.538,0.0713,1.41e-05,0.0468,4,0.446,1,268450,-3.757,0.138,1,audio_features,spotify:track:582C5A8zcJJtgX5vhWfhPD
0.982,0.392,124.94,0.147,8.87e-05,0.0108,4,0.492,1,358120,-5.251,0.0877,1,audio_features,spotify:track:77Dj9s0W077FDWgEUpzQhu
0.977,0.103,135.036,0.162,2.69e-05,6.47e-05,4,0.48,0,240661,-2.684,0.136,0,audio_features,spotify:track:754rWf13aiZhl8xaSYg5J4
0.987,0.63,113.733,0.165,1.31e-05,0.0162,3,0.222,2,203031,-4.588,0.116,1,audio_features,spotify:track:050UDADRxQ1nU4e3oFft8K
0.976,0.248,121.982,0.0726,3.26e-05,0.189,4,0.589,7,226320,-3.024,0.356,1,audio_features,spotify:track:4Pf95KrUvj48z2ChGNA5Ye
0.943,0.146,134.992,0.176,3.88e-05,0.0284,4,0.559,7,247733,-5.069,0.274,1,audio_features,spotify:track:741ma9luSEyhnDjq2lAPEK
0.991,0.14,159.968,0.146,5.46e-06,0.00229,3,0.411,5,224573,-3.371,0.162,0,audio_features,spotify:track:0BcMpyxOH6LZYtjCP2m0lD
0.929,0.0874,110.03,0.0962,2.35e-05,0.000897,4,0.321,10,193640,-4.99,0.404,0,audio_features,spotify:track:7L2c2nxKPih4qOjIas542L
0.893,0.081,158.022,0.0483,0.000216,0.616,4,0.467,5,404853,-5.12,0.228,0,audio_features,spotify:track:5BD4qWlg2L9NsQqLU62DvW
0.724,0.151,102.037,0.0281,0.000114,0.628,4,0.506,0,243107,-7.086,0.0697,1,audio_features,spotify:track:6vS5siwSidItcWFXskcpAA
0.979,0.788,179.948,0.107,2.56e-05,6.51e-05,4,0.384,2,226787,-2.451,0.303,1,audio_features,spotify:track:6xXIMiJeAHZZcoReecFZwD
0.978,0.369,77.014,0.0952,3.18e-05,0.0,4,0.424,7,228507,-3.011,0.25,1,audio_features,spotify:track:6uBx1fCBDuM8fXNYMyqM3l
0.935,0.168,140.092,0.128,0.0139,0.0,4,0.533,0,262493,-3.704,0.481,1,audio_features,spotify:track:75BGF4LC7AOLFfxn6ukZDH
0.938,0.778,129.93,0.2,0.0024,0.0,4,0.533,5,247467,-3.28,0.357,1,audio_features,spotify:track:1kYR2wTYZUsZ2Gcx7yPYSZ
0.979,0.966,129.946,0.219,0.0195,0.0,4,0.621,5,298467,-2.725,0.325,1,audio_features,spotify:track:5gc7XfphkR2jispckOKwiM
0.915,0.326,67.978,0.0846,0.00844,0.0,4,0.551,2,260160,-2.496,0.416,1,audio_features,spotify:track:0eHIMJCzU1QV0R6OHeLOuR
0.743,0.115,141.877,0.0792,0.107,5.76e-06,4,0.435,9,292507,-5.804,0.28,0,audio_features,spotify:track:54sEj5GIx2EW78nRDyC58R
0.964,0.124,144.055,0.384,0.000824,0.0,4,0.481,2,270253,-4.114,0.0808,0,audio_features,spotify:track:5gbxjsBPzpjZuPvIptYvPi
0.981,0.0243,135.146,0.0887,0.00269,0.00275,4,0.568,2,284120,-3.889,0.307,1,audio_features,spotify:track:3RAFcUBrCNaboRXoP3S5t1
0.972,0.285,151.808,0.234,3.45e-05,1.57e-05,1,0.316,1,239227,-5.613,0.274,1,audio_features,spotify:track:06odvt7lQtGi2UCiwX9gEV
0.991,0.418,99.995,0.166,0.00499,0.00011,4,0.452,1,235827,-3.798,0.141,1,audio_features,spotify:track:0ueOqNYjOezWi1aCkQFK9k
0.982,0.371,141.987,0.167,8.94e-06,8.77e-05,4,0.491,7,230293,-3.437,0.323,1,audio_features,spotify:track:0lU2pzaOwLR03T2pR7HXev
0.954,0.126,97.553,0.0975,5.79e-05,0.291,4,0.246,8,252280,-3.811,0.164,1,audio_features,spotify:track:27sTzAelgljD6Uxp88BqA3
0.925,0.283,63.653,0.0775,0.000422,0.00202,4,0.182,5,311000,-4.124,0.353,0,audio_features,spotify:track:6439bTwAYJA1U4e4WT9p7U
0.961,0.309,142.457,0.0794,3.58e-05,0.000919,3,0.514,0,279253,-5.037,0.512,0,audio_features,spotify:track:340TMuAHJkk7WIQ6B1XpQK
0.956,0.125,122.897,0.149,7.51e-05,0.0203,4,0.352,7,456320,-3.634,0.228,1,audio_features,spotify:track:2fed1yXI1clOEddfGyKyH2
0.98,0.332,180.076,0.119,7.51e-05,0.637,4,0.367,5,225747,-2.192,0.168,1,audio_features,spotify:track:4A2ekPbgWSgjPkFwwDzw3a
0.939,0.117,130.975,0.0513,3.39e-05,0.13,4,0.397,4,300712,-3.953,0.312,0,audio_features,spotify:track:3Kyah08cIZJKhjnUa3vHJ2
0.995,0.335,169.937,0.205,0.000373,0.00163,4,0.416,2,237529,-2.527,0.0959,1,audio_features,spotify:track:2BKkg41mf62spyRLR3Gx6z
0.799,0.109,127.956,0.0426,0.000572,2.55e-05,4,0.463,10,208177,-5.696,0.0976,1,audio_features,spotify:track:6bSZPUVSKdGjSdeEEPzycS
0.981,0.135,151.983,0.109,1.2e-05,0.013,4,0.414,8,328453,-4.289,0.222,1,audio_features,spotify:track:2ozNOZsigw3bJ8570HhVwa
0.861,0.283,137.978,0.0653,1.43e-06,0.388,4,0.229,8,260320,-6.863,0.222,1,audio_features,spotify:track:4yKnTwWOmQjMTF6U9sgWtY
0.956,0.0584,167.943,0.123,0.000186,0.00056,4,0.421,9,209908,-3.942,0.353,1,audio_features,spotify:track:6bOieYGfifp6L1AuY3KWzt
0.888,0.0692,75.508,0.0635,3.43e-05,0.0904,4,0.386,9,236378,-5.528,0.374,1,audio_features,spotify:track:00WVclSOdTPuLYTott68Wl
0.943,0.0609,164.954,0.144,0.00123,0.0,4,0.345,10,276867,-4.184,0.293,0,audio_features,spotify:track:7H5q9RsWBDRrKq2qCdv2HG
0.981,0.588,120.052,0.156,0.000212,3.75e-06,4,0.505,2,249747,-3.779,0.256,1,audio_features,spotify:track:04K2bMi2vyOBwxr5EjDq5O
0.97,0.0682,152.577,0.132,3.01e-05,2.83e-06,4,0.212,7,267998,-4.68,0.349,1,audio_features,spotify:track:2Cv8fs0SPLX1XaLQ80Lvds
0.935,0.0989,131.997,0.129,0.0001,0.0,4,0.532,2,253446,-5.102,0.325,1,audio_features,spotify:track:1UtLHK1KdLD1haUlY5YoSg
0.98,0.0689,120.026,0.108,3.42e-05,6.85e-06,4,0.544,10,229816,-4.495,0.191,0,audio_features,spotify:track:6RbSpgqV4oDW0x6NxeHlqn
0.995,0.403,183.985,0.172,3.26e-06,0.000196,4,0.356,4,243913,-3.366,0.167,0,audio_features,spotify:track:69ow35I1jI6gYI45H1Bw7e
0.939,0.357,92.027,0.0648,0.00591,0.000881,4,0.398,9,342821,-2.865,0.235,0,audio_features,spotify:track:5hheGdf1cb4rK0FNiedCfK
0.963,0.353,130.061,0.0744,0.000443,0.0251,4,0.547,4,268587,-2.337,0.441,0,audio_features,spotify:track:7eRG7KNDIgjIk3nvykmhOT
0.989,0.0806,102.784,0.111,0.00191,0.0059,4,0.453,2,306080,-2.766,0.0388,1,audio_features,spotify:track:7b96P5WRVoixTmssXpFL9N
0.988,0.366,130.777,0.0671,0.000507,6.45e-05,4,0.536,7,332907,-1.777,0.231,1,audio_features,spotify:track:30ok0FxMYe6Ey3LHTL4AxB
0.926,0.0776,158.47,0.0912,0.000311,0.000644,4,0.306,1,225067,-2.754,0.483,0,audio_features,spotify:track:1LFinV2mx4m4vBJu6TDrmz
0.975,0.407,147.938,0.0806,0.000238,0.0159,4,0.44,11,290427,-2.024,0.552,1,audio_features,spotify:track:7ulHfn6hWuK8nmsQXycYXa
0.986,0.236,183.901,0.102,0.000553,0.0106,4,0.357,7,258360,-2.266,0.543,1,audio_features,spotify:track:6lFmvTnEQiZrkmlfiukMzK
0.992,0.122,136.023,0.144,0.000134,0.027,4,0.521,6,243267,-4.203,0.166,1,audio_features,spotify:track:7c3DfsUMhDTnf2JewbfU8w
0.547,0.112,174.717,0.0318,0.0627,3.16e-06,3,0.286,4,325627,-7.923,0.453,1,audio_features,spotify:track:0pVL6gE6ebXHExO9IzrJDQ
0.983,0.116,125.983,0.228,0.000243,0.000654,4,0.3,3,269280,-5.271,0.152,0,audio_features,spotify:track:56OORedNjFtHSG30bo6QCo
0.987,0.0771,115.999,0.115,0.00015,0.000906,4,0.648,3,181013,-3.472,0.345,0,audio_features,spotify:track:5hGijWiJRedcgP9I3xdD6q
0.777,0.167,115.072,0.041,0.00141,0.735,4,0.558,8,279147,-7.12,0.0815,1,audio_features,spotify:track:5lFX4A9y2qwfgKULw1J32K
0.894,0.101,137.739,0.0491,0.000296,0.000194,4,0.497,3,307640,-5.309,0.36,0,audio_features,spotify:track:0lDX0Pkth7pXYUzTvuKgln
0.931,0.269,130.058,0.0639,6.09e-05,0.0837,4,0.57,7,251253,-5.49,0.525,1,audio_features,spotify:track:2FngpunDZn5SEjkEAbBaxB
0.954,0.294,142.074,0.0971,0.00177,0.798,4,0.53,6,281213,-4.883,0.381,1,audio_features,spotify:track:6wXUTQI5qVgJICnNWyUz1S
0.958,0.0907,118.018,0.071,7.66e-05,0.00445,4,0.543,6,241800,-3.961,0.379,1,audio_features,spotify:track:5cMh0wkTZXKdlYFtGEny7n
0.981,0.145,140.02,0.141,0.000481,0.00508,4,0.509,3,224427,-4.428,0.242,0,audio_features,spotify:track:4Ma6fKktonx1Tu7Lzljcz5
0.996,0.368,145.037,0.104,1.48e-05,0.018,4,0.474,6,283053,-3.579,0.253,1,audio_features,spotify:track:3GUDcoI8YXplwIjMcmyT0F
0.267,0.283,78.618,0.0477,0.598,0.000395,3,0.113,10,316720,-16.108,0.101,0,audio_features,spotify:track:20qCGI8SY8dSqBz5v94hfs
0.902,0.325,177.012,0.0796,5.05e-05,0.0695,4,0.394,2,249000,-6.971,0.219,0,audio_features,spotify:track:2xmhMWNdMtu4pNzLgZVKb1
0.874,0.111,195.095,0.0685,7.83e-05,0.0104,3,0.199,10,254000,-6.986,0.0698,0,audio_features,spotify:track:1V8e2te3Mh1MthjwKC6CSg
0.846,0.153,90.086,0.043,9e-06,0.23,4,0.436,10,251000,-7.007,0.167,0,audio_features,spotify:track:1K8ACFR9Y5EN8QwuC6flTU
0.889,0.182,85.022,0.0601,1.41e-05,0.367,4,0.448,6,272647,-7.14,0.588,1,audio_features,spotify:track:3tGipj34cuR7SfBiP4iXGK
0.927,0.112,95.075,0.0614,0.0017,0.00134,3,0.49,8,268421,-8.293,0.246,1,audio_features,spotify:track:1mj87L1Bq4lsMvskI1jHQP
0.235,0.192,130.036,0.037,0.0984,0.283,4,0.5,7,51000,-19.691,0.0384,0,audio_features,spotify:track:3PVkPbjuZtDJ4ZmDF4iirp
0.835,0.0452,165.188,0.0992,0.000292,0.594,4,0.335,5,319636,-8.397,0.137,0,audio_features,spotify:track:77Bw7vGfqR6UhiVsugZmuU
0.81,0.331,99.984,0.104,0.0029,0.0156,4,0.495,1,261735,-5.608,0.388,1,audio_features,spotify:track:5FWJgb9sESNmV5LQyQftL8
0.961,0.327,149.954,0.0674,0.00183,7.33e-06,4,0.473,6,241747,-4.652,0.421,0,audio_features,spotify:track:6rLASbKbKCPQjB5WrkOpCx
0.743,0.103,127.809,0.0515,0.0343,0.00187,4,0.538,4,231347,-5.928,0.316,0,audio_features,spotify:track:1tBxs9BqNlBXbIxVaCBrv5
0.826,0.327,149.999,0.0533,0.000581,0.00243,4,0.446,2,258000,-8.157,0.376,1,audio_features,spotify:track:6ebAzeEAZvWJiRoUjB40Ro
0.779,0.135,123.971,0.0419,0.00644,0.000174,4,0.515,4,256000,-5.904,0.072,0,audio_features,spotify:track:7mx4a5ffaLohgtRdLS57RE
0.854,0.162,89.4,0.0483,0.000336,0.000177,4,0.433,9,277840,-3.868,0.368,1,audio_features,spotify:track:1Qdnvn4XlmZANCVy3XjrQo
0.873,0.0592,80.473,0.0613,0.000519,0.0,4,0.452,9,222027,-4.867,0.433,1,audio_features,spotify:track:1TDk2Jmi4dVZhm2dum3Jim
0.961,0.115,97.985,0.116,0.00105,0.0149,4,0.509,5,259787,-5.919,0.327,1,audio_features,spotify:track:6TMzS25keDXH4Le5WRZS86
0.628,0.107,135.903,0.031,0.00173,0.000457,3,0.292,6,290280,-5.541,0.235,0,audio_features,spotify:track:0cqkujgud4p3rTT5yJ4dz3
0.951,0.0767,130.009,0.209,0.00461,0.0,4,0.586,6,231690,-3.022,0.471,1,audio_features,spotify:track:5YVMcqVtrNuy41qRyu55ag
0.992,0.1,149.859,0.108,4.82e-05,2.03e-06,4,0.409,3,200677,-2.803,0.344,0,audio_features,spotify:track:3HhaSocKwTptze7PySNZlW
0.969,0.952,105.022,0.0817,0.00214,0.132,4,0.59,7,251560,-3.396,0.223,1,audio_features,spotify:track:77IT4xVnDLErYjtjKYUMOt
0.883,0.185,81.188,0.0855,1.21e-05,0.774,4,0.306,7,187947,-4.205,0.43,1,audio_features,spotify:track:1G6czdqgskwJ4cBgx9CDAJ
0.983,0.188,172.119,0.214,0.000209,0.00149,4,0.244,11,187081,-4.252,0.0948,1,audio_features,spotify:track:3VuSAFu0N7xqueMXoNUSgv
0.952,0.359,164.943,0.202,0.00995,0.0,4,0.276,5,197315,-4.495,0.279,1,audio_features,spotify:track:0DRhN7G5jfmZZqUyN6uy1B
0.987,0.253,147.463,0.169,4.98e-05,0.144,4,0.303,6,192437,-3.136,0.272,1,audio_features,spotify:track:6Xt6hMb6cxdZ29ULtdQIFl
0.988,0.315,168.415,0.248,2.23e-05,0.0982,4,0.268,3,203133,-2.36,0.272,0,audio_features,spotify:track:5PlA40awjSFJbfWhB1J7ZR
